asset_id,asset_type,builtin_mat,extended_mat
762c76c7df1a483889306f49026b0266,objaverse,metal,metal
7630c4ac090c42598de43d47554b4cf4,objaverse,glass,plastic
76314267994c477d87ef95ccd84eef7d,objaverse,wood,wood
7631453ed5ba49039791fa99ae96065b,objaverse,wood,rubber
7632acf32c5e488c8065c96d565604ec,objaverse,wood,plastic
76340847bb964a57b17a91c992320ad2,objaverse,wood,fabric
763464f7b4dc4637bb522c52851ebb0f,objaverse,wood,paper
76347eb0081744ef9b46dafb8ebd3d96,objaverse,metal,metal
763537ded8a943afb2b6b5c94a389c18,objaverse,wood,wood
76389eb2e26e4c99bfa4aa58c808b06c,objaverse,wood,wood
763c5061112d4432addd898b5f4a17ae,objaverse,metal,metal
763c55ff118b4c9983cefe61e07125a7,objaverse,metal,metal
763cd709683f4d74a37d20bfa05ade65,objaverse,metal,metal
763d5718e44c48cfa3a46dffd66b4448,objaverse,very dry ground,ceramic
763de7c310394b6facb1e4601521ed20,objaverse,wood,wood
763f6b8e0e024fd5bc855ee96397647d,objaverse,wood,fabric
763fc49b3e104ae387728e4eb23cc8be,objaverse,wood,fabric
76409e13f08d4efa80a2f985ea215844,objaverse,wood,wood
76413ace50744f288c00ddd37756fa49,objaverse,wood,wood
7641826443384b9daf41d76454817740,objaverse,glass,plastic
7641ae93ddd04ff9859e09c4a61bc264,objaverse,concrete,metal
76426e19bfb245c6a0ff49bcaea7b13f,objaverse,metal,plastic
76474e7b11bd496d9ca7178c8d1a0ff6,objaverse,wood,wood
76496b4861c74077964ac944830eeaf7,objaverse,wood,wood
764a9f84eae649de9b095c4aa1342345,objaverse,metal,metal
764bb7d32aef481d8aa0d48a54288e64,objaverse,very dry ground,ceramic
764c28c022394cb78ec165877d27a480,objaverse,metal,metal
764e3541d9584c8d9f7682fd71717854,objaverse,wood,wood
765094f1a19c49e79fd969d2459511a4,objaverse,metal,metal
76521c31800e4c0bb48dcfb6c8e2c71e,objaverse,wood,wood
76526d6626e3437182ae3cc1a38cdb36,objaverse,marble,marble
7657189acf744caf9b6c3754cd102c81,objaverse,wood,wood
76581901188c4985aa9b421fc31a76aa,objaverse,wood,paper
7658fd3aa3914c6daf209be68a7f8adf,objaverse,brick,plastic
76599d79db254195b41083f52a88bba2,objaverse,metal,metal
765a6a546d7545f8b9a83cc7a17a9199,objaverse,very dry ground,fabric
765ab0735ffb40d59358ed1b1da92c3a,objaverse,wood,wood
765af1d5ab934fc794703c315d7ae64e,objaverse,metal,fabric
765cbc627ef44762890141516e31f666,objaverse,wood,wood
765d8da81a4a4905bec9a22d3354c0b6,objaverse,marble,marble
765ed57804264b37bf6c7bf3a499f911,objaverse,metal,plastic
765edbf1bed345989049f2489d7bc980,objaverse,wood,wood
76601dfa5b4e4d97b59d3823334e60cb,objaverse,wood,wood
7661ec0d555947af8f7b5279f5df8bd5,objaverse,wood,fabric
7661f6546e2f4edd8cd75897f0a180ba,objaverse,wood,fabric
76674aa377f2499a9a32f9b3c6098572,objaverse,glass,ceramic
7668ebb99e0e4f8e95d017624ea38d70,objaverse,wood,wood
766bd08bfee4465aa967ae099c03ed7b,objaverse,wood,wood
7670585fe62b492abbc927d965fd2725,objaverse,chipboard,plastic
7671b3e8ec374e2db75823f35384c275,objaverse,metal,metal
7671efdc7bb5476aaac39a2631810b7e,objaverse,metal,metal
767201c13d9c4e3abddc78def3fabdaa,objaverse,metal,ceramic
767346fa104240e08053820f28ef342d,objaverse,wood,fabric
76737726341f474cb95d3ef89d67525f,objaverse,glass,plastic
7673988a1a8a4718b679b0f633b937eb,objaverse,marble,marble
7676d8ede1434747beaa97ba541f5fae,objaverse,glass,plastic
7677bc110f804e269b447ede3de99ef8,objaverse,wood,paper
7677d8644ce647d1ab810535be040ad3,objaverse,metal,metal
767836d17509477da9e044b64ae71e14,objaverse,metal,metal
767f5de8544548869be3bebb3d258bd2,objaverse,wood,wood
767fd341c84d47138ea25e2851fe7670,objaverse,wood,wood
7683923fbb3243518755b30df60a0c15,objaverse,wood,wood
7685abc1e1e641bc9f7a9b04befb2ae2,objaverse,wood,wood
76862cc301e5430c9de1b7a34850f192,objaverse,metal,metal
768929e2d6a8418c962396b1fb7c2452,objaverse,wood,fabric
7689b0f5bd7748ffaaf378ccf977699a,objaverse,metal,metal
768c8a70455e41de82567f427ed637dc,objaverse,metal,metal
76920cd0078c4fdea7ac7313ffc4ddf4,objaverse,very dry ground,ceramic
7694ddf261894bd4b0da6fbd8d894b6b,objaverse,marble,marble
7699c842577549288c4a52be322d71e8,objaverse,marble,marble
769a2ca255634051975612b6198500cb,objaverse,wood,wood
769f164813074c4dbe0cecfeb8ed37e9,objaverse,wood,wood
76a27f269de24fe18cc8344094e7739d,objaverse,wood,wood
76a3f7bf75d049458dfaa48aa342e0b8,objaverse,glass,ceramic
76a5864ca4f74c83a125041af4daa586,objaverse,wood,plastic
76a5986de5ea44769349d5d2273f2c04,objaverse,glass,glass
76a5c12f69324cf9b97fb3fea0c83318,objaverse,wood,wood
76a75a4cafb74489a3c5385834058f0b,objaverse,wood,wood
76ad0cbb86fe46b89d71e4677a1faa59,objaverse,very dry ground,ceramic
76ad0e6444f64b25a70bf847b5b9b2c9,objaverse,very dry ground,ceramic
76afa8c878fb403b8141d6da7547bde2,objaverse,wood,wood
76b5ce2ffafa4f8696e76f52686e48ed,objaverse,marble,marble
76b657d020934c3b928c0c05517d99c5,objaverse,marble,marble
76b82127c6054d758871a3b60ffc665d,objaverse,metal,metal
76b8895af2cd4c88b825508c2fd0cf30,objaverse,wood,leather
76b8f4f1e3e64b67babefe02142abe70,objaverse,metal,metal
76bc272ac38647cb861c0a623f9ade48,objaverse,wood,wood
76bf8d2b9a4746d6a2d948ab186d47f4,objaverse,metal,plastic
76c02ff95ca94d82b712eff696a14ec2,objaverse,metal,metal
76c11a5e35b942c7ab707aa84c5cacc7,objaverse,wood,fabric
76c1db8271ab4058afae04c4dd9c72b3,objaverse,metal,metal
76c39141ede64be4b71545b59818b66f,objaverse,glass,glass
76c8a21063564b7fa658bf7b2819e1ce,objaverse,metal,metal
76ca5580d0be4f54b34614d06f119eae,objaverse,wood,wood
76ce57d0b51a455ab98c65c579bb11b6,objaverse,brick,ceramic
76ceb96fe475402894b1a970cdd38113,objaverse,wood,wood
76d14ed8675046d686019a770b21d8b3,objaverse,metal,metal
76d5d654141e446abb258e81a9829017,objaverse,glass,ceramic
76d688d42ca341388ac692eb964f3f81,objaverse,metal,metal
76d9d05e309440409c76e89b7dcb485a,objaverse,very dry ground,ceramic
76da06dcc31442fcb0fb72863e451856,objaverse,wood,wood
76db0470bab9472d86df4da8674e11af,objaverse,very dry ground,food
76dc70c35ac147b3a9bd1ca26f0f6eb0,objaverse,glass,plastic
76de89275f5545568d63695251ea7471,objaverse,metal,metal
76df007a173b42b2b11567a33d9c21b3,objaverse,wood,wood
76e04f26ea2449248fef021ea9a9e42f,objaverse,wood,plastic
76e0c5c745ff4c21ad270971f92329ad,objaverse,chipboard,paper
76e1a0575a454a9783dc54ada0a0a282,objaverse,metal,metal
76e1ce57d22c4598b779bd5fe3e6d27c,objaverse,metal,metal
76e27215f5324cc580c39499431ed54c,objaverse,wood,wood
76e4f7bd35cf40a3ae8a5fe81cc690e5,objaverse,glass,plastic
76eaa172313b43b6b7659d81bb56c897,objaverse,wood,wood
76eb6b82a8aa4394836afc092928517f,objaverse,wood,plastic
76ec1b0e448f4295994c09359e2459fc,objaverse,metal,metal
76f331154c8149e68a5d541aa3ad25af,objaverse,glass,ceramic
76f7922f71bb4ebaaa3c2443a85ee997,objaverse,glass,plastic
76f8482d0d584abea0897403179ca7ac,objaverse,metal,metal
76f90f74e3ad4bd4b234c8846c0ef4a6,objaverse,metal,metal
76f95755b1d94ef68cfae0addc24794f,objaverse,chipboard,paper
76fa80950b1f48a8ad6a8441fe443241,objaverse,chipboard,paper
76fc6f9a38c246e8807cd0c561bf5ad9,objaverse,wood,paper
76ff38b74e3c4455889a9b778f453f57,objaverse,brick,ceramic
77005819aa26448bba3b67a9e1d0c0dd,objaverse,wood,leather
770101e3a3a349a9afbf6eebfe3e6eb7,objaverse,glass,glass
770854c0400c44fb9a029fabc62b89f3,objaverse,glass,ceramic
7708a16dc808403282ad08b0e02ce282,objaverse,metal,plastic
770b3e4c01dc4a538d15951cf5b6ad9e,objaverse,wood,wood
770b851ca34343a2825180ec23800402,objaverse,wood,wood
770f8a40bbe948bca351fc45a40dadb7,objaverse,brick,ceramic
77123bda62054a4aa54b4af5424e0ed4,objaverse,wood,wood
771370eb97ad4954bdc8f489cd9d1091,objaverse,wood,wood
7713c3640f7b41559645c665c09fb40d,objaverse,glass,glass
77179440b070419a91890b0e3222dd86,objaverse,metal,metal
7717cff94177400ea68d89f835731f49,objaverse,wood,fabric
77197ac5bfbd45889ae6ab6325319f60,objaverse,wood,wood
771a640ac1864ace8a5402f2f8d79605,objaverse,very dry ground,ceramic
772053d28e6e403e995fa8549d2650c2,objaverse,glass,ceramic
7720cabca95548708346f17cd8510185,objaverse,very dry ground,ceramic
772123280ce64b52bb8592cc626632db,objaverse,wood,fabric
7721482275d04ce1b58b766cf3838770,objaverse,very dry ground,plastic
7723feae34eb441fa9f74dd330b7b7d5,objaverse,marble,marble
772b9083850049559f10c5d77d02c62d,objaverse,wood,wood
772c8dcb9bf24bd691417cdd3f54d83e,objaverse,chipboard,paper
772df600543f4a168384618feb6802cf,objaverse,wood,wood
772e92af9eb34ed2a708b32e1e33da32,objaverse,metal,metal
7733372ddf5c4723bad026d28169dc33,objaverse,wood,wood
7733c3b165e54eb384ee4784ca51f739,objaverse,glass,plastic
77350cd19e18435c9718cc76e98de28c,objaverse,metal,metal
7736320934f64381a0b9ebd8b6025ffc,objaverse,metal,metal
77381ab78abe49809415344137fd2365,objaverse,glass,ceramic
773a2f35025b4e2e9ac48fd84c16b3ab,objaverse,wood,wood
773b1341f6a84f7d99cd0700e10b7a55,objaverse,glass,plastic
773b353f25d14fde8100e781ca519c85,objaverse,wood,fabric
773b459feb75473296e5f0bcbdd662cb,objaverse,wood,fabric
773c461bafa64300a5830a92fa774541,objaverse,metal,fabric
773c7d16b2f34727a4ff23f2a01ea598,objaverse,wood,wood
773cdcd8e85d4b9cb7fbdd16d50621cf,objaverse,metal,metal
773d1cd8ce614e7d9f6d0cca1677782c,objaverse,glass,ceramic
773f862665344413a8ceecf727354c6b,objaverse,metal,metal
773f8c4632ff4c4fbcf8e42c22d8e639,objaverse,metal,metal
7741c327547241dcb30f454b7547aade,objaverse,glass,plastic
77450b1d67d14bf79f7b264dec72cc6b,objaverse,wood,wood
7746283c634c4855b7e2b08351ab44dd,objaverse,wood,wood
77469a81074a442abcaa5e9da307b566,objaverse,chipboard,plastic
7746c941584c4859a70785f83940266b,objaverse,marble,ceramic
774d076e5ac64aa5a45f0018f18cd927,objaverse,metal,plastic
774d5fa755304d5c949e2ffb0bb22b8e,objaverse,wood,fabric
774dae683de64dda8e02a746b388d5fe,objaverse,marble,marble
774f8ee352ff4cb2a9e4f85165bca2b9,objaverse,wood,wood
77501bdab43344d08fbb2d0ffff3f62f,objaverse,glass,ceramic
7754304cfbca435ea790114e6f6d8fed,objaverse,wood,plastic
7758d1109ba647af9539c6b6e23626f0,objaverse,metal,metal
775a534bfd05486da5f7beb63ff7a8e4,objaverse,glass,plastic
775d81fc12844cb0ac1ff46c2bf4dd4e,objaverse,metal,metal
775ff773e43c46e6abccb5c5cff6b45f,objaverse,marble,marble
7760e72cc8034986989ebd92ff9a41b4,objaverse,metal,plastic
77616c2bd059424f855d04aae87a50c4,objaverse,wood,fabric
77624bf77273455cad92d06280867402,objaverse,wood,fabric
77631f1bda2949929479752e64b251f9,objaverse,metal,metal
77657685bce9456ab3957fda6be4cd4f,objaverse,metal,plastic
7766bb09fd244c138dc8db3d6caf9163,objaverse,brick,ceramic
7767b2c643314abb93936f0ad3704ddb,objaverse,marble,marble
7769cee68de94d56ab1f15065091e917,objaverse,metal,metal
776adc0270044088a676e8c1862ecc3c,objaverse,metal,plastic
776d5590bad240b0abc1628126a5c11b,objaverse,very dry ground,ceramic
777126aacb0648289911fca847eb832c,objaverse,glass,ceramic
7772164d57b14814b0328dd2b3ecf199,objaverse,marble,marble
7776f59821a44b1595ae2e01d6301d36,objaverse,marble,marble
77773cd14aeb42859e7d4f7ea3ffdedb,objaverse,glass,plastic
77774d22076940aa8484e053bb14947a,objaverse,wood,wood
7778606f11974f7b97f74867c32ad856,objaverse,wood,wood
7778ddf3af584561800f2e26b1595eba,objaverse,wood,leather
777cbe0d26aa4f1588050419ec24f4e4,objaverse,metal,plastic
777fd61f1bb749e1a503d72303620152,objaverse,very dry ground,ceramic
777fe3c91907484cb7cb16bfcea6df30,objaverse,wood,leather
7780674a4cb34c34b141f6e15547dc32,objaverse,wood,wood
778392972b7246aea6875ceb59da4c79,objaverse,wood,wood
77859a0c1f3a4746ab9290caa3258228,objaverse,wood,wood
77872f2aff5d435eb0c4e40efe093fd0,objaverse,wood,wood
7789095425514b14936912bded8a28a8,objaverse,wood,wood
778a8e343dd14cfe9da47f4fd8e2b53b,objaverse,wood,paper
778cbe4a58ee4781afef00b6219bb060,objaverse,brick,ceramic
778d915a530d4892a58215125f3546af,objaverse,chipboard,paper
778fa4f6b3114b9d832542aaaca8714e,objaverse,brick,ceramic
7792d5216c074a41a9c96746381ce4b9,objaverse,glass,ceramic
77937c5a12a54ab7b8dc85b9e14f8822,objaverse,wood,wood
7793ee67aa8c40808144ac81427affd1,objaverse,metal,metal
77955121d2be4c908a0bf407c630c13f,objaverse,wood,plastic
77977b78829b4271bbb9fa9f12537fe0,objaverse,metal,plastic
7799487f7c6a469fba79a481fca906b3,objaverse,marble,marble
7799e0e006e542e8a0e4024ac605fe6c,objaverse,marble,marble
779cde9c98d84d258ce3f4f1d952a8e2,objaverse,glass,plastic
779e028070f74726a990f9233ac00ea6,objaverse,metal,metal
779ef0edab1e4c6186d9fcdd9ce8a73c,objaverse,marble,marble
77a1e518249c45ba97336ac046b36f80,objaverse,wood,wood
77a20b0c965f4422885f558e94f69f87,objaverse,wood,wood
77a31daf8eed47288e1ab6adbb3e74ce,objaverse,wood,wood
77a47fa2640b4bd381d45e608fd2b061,objaverse,wood,wood
77a7cef9019c4a50b982e315b38a90df,objaverse,wood,ceramic
77a8cd053a0a4873a4b075bfcf39885e,objaverse,wood,paper
77a9a57ff3f645f986c3b161ee179c0d,objaverse,chipboard,chipboard
77aed99228f74d75ab29ae356432b943,objaverse,chipboard,chipboard
77af6cb6181e4fe7b56bf15035b33422,objaverse,wood,wood
77b1ec98153943d0ae13f1e0a0201ba6,objaverse,metal,rubber
77b3a5556e6e445ea8940ddea08cf18a,objaverse,wood,wood
77b932068b464f2d9f2f465a69b83419,objaverse,wood,fabric
77bae0d3b7af4749b564b188e13859ff,objaverse,glass,ceramic
77be0e24015c4300b03308a3f32cf95c,objaverse,metal,metal
77bf43eec38a47549d9a1d71ff27c9d6,objaverse,metal,fabric
77c0313ad21144dcb904915d66a163b3,objaverse,wood,wood
77c39513214e4d0990a8096d484c421a,objaverse,wood,wood
77c63fddda7c46729e9a268283e3a712,objaverse,glass,ceramic
77c686cfff024a9c84f900196b44109e,objaverse,very dry ground,ceramic
77c6c8ce9199433d8f81cd77f99ba978,objaverse,wet ground,food
77c94b1dee9e4953b91657ba4c131cb7,objaverse,wood,wood
77ce2991aa004df7906954f8d97715ff,objaverse,wood,leather
77d72e2a4c5741f9acbeb0befaaf0091,objaverse,glass,plastic
77d9063c144140149faf84452caa8792,objaverse,glass,glass
77d9396ab3f4407eae2eabb07005f294,objaverse,marble,marble
77d9bbf5d3f644dcbb2b5d4f1c93acd0,objaverse,wood,wood
77dae0b63bc54ef9b2bb1b46e63b400c,objaverse,wood,ceramic
77db436da2844cbfb4dde0bb9b396835,objaverse,wood,wood
77def8fcc4a0423297e3805f6aad9dd5,objaverse,chipboard,paper
77df95a87ab84f4a950e4c28b9981e18,objaverse,glass,ceramic
77e11e53385349fcac0fe11f8df37b96,objaverse,metal,plastic
77e26ce6687c43559385630c572a6164,objaverse,chipboard,paper
77e2757ab6ef4b8aba776491cec242f2,objaverse,marble,marble
77e345e9ed0a4753b4e5b57bdf75e39c,objaverse,wood,wood
77e3544c7900450d84e16b38fa13bfa9,objaverse,metal,metal
77e388c8da8b45c995c00629db087d72,objaverse,wood,wood
77e4424d084344b78614697911af658a,objaverse,very dry ground,leather
77e4c7e5d1304d7ea447928e5d3fc5b8,objaverse,marble,metal
77e7a9b2fc56495d9e0a10abe7cb95b1,objaverse,metal,leather
77e7fb7e29b249e38d349555fd20f01b,objaverse,marble,marble
77f1e83ebe9c4d329be421b74933f04b,objaverse,metal,metal
77f30aeffa804639ac9d0a3424932a31,objaverse,metal,metal
77f4eadf67fe4ee88e1968b54c668c37,objaverse,metal,metal
77f5021d9755433e94939fe3ea35af52,objaverse,metal,plastic
77f583d186284075990c7929d0827520,objaverse,very dry ground,ceramic
77f6c39b03f240d4a724930b0cbc665a,objaverse,metal,plastic
77f7d12ba8514d0c9b8aad39eee375e8,objaverse,metal,metal
77f9212345184b84b47a3193238e7eb2,objaverse,wood,wood
77fb5cc31a3a47de80775d58bdcf28d9,objaverse,metal,plastic
77fb80282cae495a9f26669cfff587ee,objaverse,metal,metal
7801926855924780bd4269c671cf0fae,objaverse,metal,metal
780595e29d164441a052f53f9a038e12,objaverse,chipboard,paper
7806deac582f4378b052268520aac697,objaverse,wood,wood
7806fdb5dfc94f79b1ad91ace548a8b4,objaverse,wood,wood
780727563132498fbd3da97ec9057478,objaverse,marble,marble
780e747773f74ac287da0651097447d7,objaverse,wood,leather
780f8ea5645142e284e08d9a63a88582,objaverse,wood,wood
780fba40ba66412785ab8795270eed70,objaverse,wood,wood
781091ac935040a09e134ed03f2b8967,objaverse,wood,wood
7811f6cb2f12444e922a011ea4e69d10,objaverse,wood,wood
7813ea2d71014b60ba701befee4de075,objaverse,plasterboard,fabric
7814c8dee5844928ae4e1a174ce66d03,objaverse,glass,ceramic
7817b897761d4104a392883d40a96943,objaverse,wood,fabric
781860fde457453b9eb1afb9c02ebd05,objaverse,metal,metal
78186f4073dd417e95c75e98fb0c717a,objaverse,wood,wood
7818b79c9c87488287c9a1cf62bf1548,objaverse,metal,metal
781a7688333545eb9ad14a358fac01e6,objaverse,wood,wood
781b0f12d28f439b8e1ef1e0652eb3ff,objaverse,wood,fabric
781c9bc4345e48a39a8ed899377bb9c5,objaverse,wood,wood
781d6349f9e14364ba8449c3815d4cdb,objaverse,metal,metal
7821b30c2f8545ccac3e8b8a305d5082,objaverse,wood,leather
7823190220bf43c5a4a9ee28e07b19f1,objaverse,metal,metal
78264feca71d4825812a8ab5f701aa70,objaverse,wood,wood
782ccb465b5042058749fd5dd4965660,objaverse,metal,metal
782ecfd7446d4a6e81829d45a26c8859,objaverse,chipboard,paper
782f19404e8e4637be517abc02058250,objaverse,very dry ground,ceramic
7830551c6ae140cea4f1454f83bd375c,objaverse,metal,plastic
7831f14447a34bada16a02ba6375c797,objaverse,glass,glass
783311bcd97f474e8d1d8bc16c041568,objaverse,wood,wood
78331d5e09f1445994c0ce4e2c8a53c7,objaverse,wood,wood
783c2d4e148c4736933268bec88f2ec7,objaverse,marble,marble
783d101257ca4ec1bc8a8872a95df7bd,objaverse,wood,wood
783db6c3134c46ecbe0e451d34e9b4f6,objaverse,metal,metal
783e6e237f3e4d6faa8538ce5001a143,objaverse,wood,leather
7841917c9033465ebf63e2b9ddb1532b,objaverse,metal,marble
78425b851f274cc581e9a328f40e1f70,objaverse,metal,metal
7842dc3edc824aa1ad8f1240e2ac5816,objaverse,chipboard,paper
784344e9cace40f99d63e04eea641835,objaverse,glass,ceramic
78434b68a7d84a5bbc140ea1aeb7b7be,objaverse,wood,wood
78452b0db4e6415bad9a9e096638b420,objaverse,very dry ground,ceramic
784709c3b5ee4c85a0777c114763ec72,objaverse,metal,fabric
784f84cd160f4e71b526035acacae218,objaverse,brick,ceramic
784fd1ea80da47629f56be0e99fa2a3c,objaverse,wood,metal
785001de38b04c7887ff981592aa9462,objaverse,wood,wood
7850a62b5d1c4cbbbba215315c074a28,objaverse,wood,wood
7850a78b10f445228fd5e84c53ef8b35,objaverse,wood,wood
7850f58f7e01405e8c32f070919a9a31,objaverse,very dry ground,ceramic
7851fd80d0414892bf8e642a7ce4b569,objaverse,wood,wood
785277a6b73c407d803d136547f51e72,objaverse,wood,wood
7853325e1faf41b89c1774ad13a2c41f,objaverse,metal,metal
78535f42f67c4314a3b4ac864f2a22bd,objaverse,wood,wood
7853d2797ca0453c810a7a9a5ed3685c,objaverse,metal,leather
7855e83b7b08495fa0867078335b29e3,objaverse,marble,marble
7855f9aed9bf49e89844c288fc57a41c,objaverse,wood,wood
7857cc51d9bd4dad8b70f22621d2e7df,objaverse,chipboard,paper
78581cd468bd4a91bc8bd56a078643e1,objaverse,wood,leather
785bf87f4edc4e67bee0a446f89f4347,objaverse,metal,metal
785e5d2c4ef34d01baee622155126a32,objaverse,metal,ceramic
785fc51575a64c1db37efd2edd88584e,objaverse,chipboard,paper
785ffbcd94b04541adbd90efea1313e8,objaverse,wood,plastic
7860acfbb4844e78870796f0cccaa205,objaverse,wood,wood
7860ed3422184c188b0ffd7a6ede892c,objaverse,metal,leather
7861ec8a08b34a8db9761fb80f786220,objaverse,metal,metal
78627050a0e54896b6e37285951de3fc,objaverse,metal,metal
7862a6f5ba5d461491bd452a41cd6c25,objaverse,metal,metal
7862fc1964294b31b72426c107dfd570,objaverse,wood,wood
78632069b0c24933af5b4ea6aa86e76f,objaverse,wood,wood
7863b594787a4f50bba4dea965e6f0b7,objaverse,wood,wood
78653fff2cd84c2fbc2a18faa92b6829,objaverse,metal,metal
7865c204560d416db00dd14467e4bd45,objaverse,wood,fabric
7865d8f1b4724e36b8db42795ff232d1,objaverse,glass,ceramic
786bbb243fbb4f2e934ac03d8f34c674,objaverse,brick,ceramic
786d64fb021a47c2bdc623b1918f2ebd,objaverse,wood,wood
787dbd97fdcd4501972146e25aa086f0,objaverse,wood,wood
787dd53d2ea34b49bb9b8afc29f20048,objaverse,plasterboard,ceramic
787f7e111f9b4c999d7c7de6db811f4a,objaverse,wood,wood
7880837345124b1fb3ed85bda4336084,objaverse,metal,metal
788182fc48ce46ff8090398400dbe4c8,objaverse,brick,ceramic
7884554b6cdc4a399e2f948cf5c0ecae,objaverse,wood,wood
7885d25aa22a4fe59c7f8c8cfdb506e3,objaverse,metal,fabric
7889a589e4cb4c9b93cc5d3d9f3f86dc,objaverse,chipboard,paper
788bf9efa5ef43dcae1d1f6c2e275e0a,objaverse,glass,plastic
78901e19798e4905b67e34a6bee8138e,objaverse,metal,metal
7890ef88341a4680a653ef49e30bc3c0,objaverse,metal,fabric
7892b02f3d1d42f8b59885266e4fe637,objaverse,marble,marble
78978a54c4f54ad993a6510bd7430eea,objaverse,wood,wood
789b86e6c6a8470d81557ff5350f496b,objaverse,metal,metal
78a0354fe6404a2a8d24376eeb69d90e,objaverse,metal,metal
78a0fe5048d44c98987c08b1a1ba25b5,objaverse,wood,fabric
78a494b29e8a42c98cf0307ae68b529e,objaverse,metal,metal
78a5e1a8426741bbadfa33eaa712447f,objaverse,metal,leather
78a9a8c83398493ab646a88461dec651,objaverse,metal,metal
78aafde816394277be4a32ccb57a4ac9,objaverse,wood,wood
78af01653b8146afbb7f813c45f97de7,objaverse,glass,ceramic
78b02c6254dd4fdda10f12b59baebfc8,objaverse,metal,metal
78b47132c6be42bcb664545a69b380d9,objaverse,wood,wood
78b6089b8d8248f5bc04f77d69510d79,objaverse,metal,plastic
78b7a6cd2d2f40828b3545da9ab7dda3,objaverse,chipboard,paper
78b885993543439d9df5af71db24dfde,objaverse,chipboard,paper
78bbba202bfe49fd80754c9c2535e454,objaverse,chipboard,plastic
78bd1187d6c44d45afd80febb30cc22d,objaverse,medium dry ground,ceramic
78be6adfc9b04c6ca61ea4b2da50580b,objaverse,wood,wood
78beb508b2684fe49d217eae30cc6bea,objaverse,wood,wax
78bf450d1b864e6f9a8b0466c79a4503,objaverse,glass,plastic
78c00e75f77a497f8dda5391d042a300,objaverse,marble,marble
78c6c82ad2ad478787b2decbd8bd909f,objaverse,glass,ceramic
78c7dd2f87e1444b81d4c466b05465cd,objaverse,wood,wood
78cd1ccb3b384db3aac569bde1162a58,objaverse,wood,wood
78cd9de51cd841d1a1f4607ffd6bb4e3,objaverse,metal,metal
78cfbb52defc4545b262ede15c4bb517,objaverse,wood,wood
78d072f350ae4efca5148397d59c9f5c,objaverse,wood,fabric
78d312ef747c49979f1a7afffcdb04ad,objaverse,wood,wood
78d4576a17a74651ae5d8a2556328242,objaverse,concrete,concrete
78d628831c3d473b9702b6ae4b6f4e68,objaverse,wood,plastic
78d62891770841b9a616ec04d98dc009,objaverse,metal,metal
78d7a3449705416d8839733626c4186f,objaverse,wood,wood
78d7b6f1e70041c498663b4a4145c559,objaverse,wood,leather
78d85e27aa84463d92dbf5d563956f08,objaverse,wood,wood
78d8f991feb1481cac5480216797a741,objaverse,wood,ceramic
78dd6c8318ee43ff8d33687267707a54,objaverse,chipboard,paper
78dd93fa7aca4540a30479b6ab51aa5f,objaverse,metal,metal
78de5b6fe2c543a48b16a59e1e4f3413,objaverse,metal,plastic
78de85c2c2734e9b9205af04cb6cff51,objaverse,plasterboard,marble
78e2262142514a05969dfbde96b3c22e,objaverse,metal,marble
78e2972913f245eeac8b1b5c10c2df64,objaverse,wood,wood
78e2e86256f24554819fe3d58834f81d,objaverse,wood,wood
78e40410d31e4c86b25ddd2011b36e06,objaverse,plasterboard,paper
78e410b118504e1ca1ba8ad2f32889fd,objaverse,chipboard,plastic
78e47fd0e12c4401aede24e4f70853f7,objaverse,glass,plastic
78ee532b918c490c8bd471910edee5a8,objaverse,wood,wood
78ef2c18ed954e1f95e3342d5422fbee,objaverse,glass,plastic
78ef7163a08c469caf7b7fd960ffd2ed,objaverse,metal,metal
78efa1a5d15a4c8984233d33029e46e3,objaverse,very dry ground,ceramic
78f12b2403d840deb057fa8309832293,objaverse,wood,wood
78f271706e6d470db275e666007654dd,objaverse,metal,metal
78f3b6c3e3644c39bf612071c7905cc7,objaverse,marble,marble
78f921b8ee6045388d414b4a97bff028,objaverse,marble,marble
78f9980f853f474bb761df12795f93a1,objaverse,metal,metal
78fa5925625c4f87b695b88d7f9538a5,objaverse,wood,wood
78fb3e624953449cb6cb6e953a96d7c1,objaverse,wood,plastic
78fc7fd570e44a91afd4607ca62925cb,objaverse,wood,ceramic
78feab0b3e0c4094b8eeb2f0415c1fa8,objaverse,wood,ceramic
78feb72634254bb6ac4e4d6edb22b165,objaverse,glass,plastic
78fff8ee938040d98f316ddadc69319d,objaverse,metal,metal
790067c44694464491e89a7367cbc4d0,objaverse,metal,metal
7902d58295c54372915401057b3fc82d,objaverse,metal,plastic
7903216f4a9f4e41b07197f7d9ff4928,objaverse,wood,wood
7903614e7b62402da4e85c049ec61713,objaverse,metal,metal
7905627f0cac45589f5e10f30cf79d38,objaverse,marble,ceramic
790b86c8946b43bfa93e626f7fd0f886,objaverse,wood,wood
790fe3da984a408da1c18086b5e60bb6,objaverse,glass,plastic
79152b81cd184431abd1c77f3296870d,objaverse,wood,wood
7917f3c8825943f9b8f6072cff5007c1,objaverse,wood,rubber
7918d6dcc62442fea21f0d96e5957366,objaverse,wood,ceramic
791bad98d75544de8fa570ca9aea2fa3,objaverse,chipboard,paper
791bff1f2c72441dad8db59677f2e036,objaverse,metal,plastic
791c9a8942d945369f9f6273a96e697c,objaverse,glass,ceramic
791c9c709d2a4040b140abbaa3ae540f,objaverse,wood,fabric
791d510eb22a421b9de3cec89817df52,objaverse,glass,plastic
